Make,Model,Serial,Station,Location,Azimuth,Method,Dip,Depth,North,East,Scale Factor,Scale Bias,Start Date,End Date
Kinemetrics Inc.,FBA-ES-T,1003,BBCX,20,0,,0,0,0,0,0,0,2015-03-31T00:00:00Z,2016-03-10T21:00:00Z
Kinemetrics Inc.,FBA-ES-T,1004,MRZ,20,0,,0,0,0,0,0,0,2003-07-31T00:00:00Z,2006-05-03T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,1432,ODZ,20,0,,0,0,0,0,0,0,2003-09-11T06:00:00Z,2017-06-28T20:15:00Z
Kinemetrics Inc.,FBA-ES-T,1433,MWZ,20,0,,0,0,0,0,0,0,2004-02-29T00:00:00Z,2011-03-23T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,1433,RHBS,20,0,,0,0,0,0,0,0,2013-01-30T00:00:01Z,2015-09-22T00:30:00Z
Kinemetrics Inc.,FBA-ES-T,1434,WVZ,20,0,,0,0,0,0,0,0,2003-09-06T00:00:00Z,2011-10-10T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,1434,RCBS,20,0,,0,0,0,0,0,0,2013-01-29T01:00:01Z,9999-01-01T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,1435,JCZ,20,0,,0,0,0,0,0,0,2004-06-25T00:00:00Z,2009-03-09T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,1435,CSWS,20,0,,0,0,0,0,0,0,2013-07-23T05:20:10Z,2013-11-19T10:00:00Z
Kinemetrics Inc.,FBA-ES-T,1435,TUWZ,20,0,,0,0,0,0,0,0,2016-12-07T00:00:05Z,9999-01-01T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,1436,MXZ,20,0,,0,0,0,0,0,0,2004-02-29T00:00:00Z,2011-08-17T22:50:00Z
Kinemetrics Inc.,FBA-ES-T,1436,KHZ,20,0,,0,0,0,0,0,0,2013-01-17T01:00:01Z,9999-01-01T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,1437,BKZ,20,0,,0,0,0,0,0,0,2004-02-11T02:00:00Z,9999-01-01T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,1438,LBZ,20,0,,0,0,0,0,0,0,2004-06-04T06:20:00Z,2008-03-20T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,1438,CTZ,20,0,,0,0,0,0,0,0,2008-11-25T02:01:00Z,9999-01-01T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,1439,WKZ,20,0,,0,0,0,0,0,0,2004-06-03T00:00:00Z,2017-06-28T20:20:00Z
Kinemetrics Inc.,FBA-ES-T,144,DSZ,20,0,,0,0,0,0,0,0,1998-10-15T00:00:00Z,2004-07-20T21:40:00Z
Kinemetrics Inc.,FBA-ES-T,144,THZ,20,0,,0,0,0,0,0,0,2005-07-03T23:00:00Z,2014-04-03T13:55:00Z
Kinemetrics Inc.,FBA-ES-T,1440,TUZ,20,0,,0,0,0,0,0,0,2003-09-10T00:00:00Z,2015-10-27T05:00:00Z
Kinemetrics Inc.,FBA-ES-T,1441,MLZ,20,0,,0,0,0,0,0,0,2003-09-08T00:00:00Z,2014-03-25T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,1441,CRSZ,20,270,,0,0,0,0,0,0,2015-11-15T05:25:00Z,2018-08-14T23:10:00Z
Kinemetrics Inc.,FBA-ES-T,1441,CRSZ,20,0,,0,0,0,0,0,0,2018-08-14T23:20:00Z,9999-01-01T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,145,TOZ,20,270,,0,0,0,0,0,0,1998-10-15T00:00:00Z,2008-12-04T01:45:00Z
Kinemetrics Inc.,FBA-ES-T,145,TOZ,20,0,,0,0,0,0,0,0,2008-12-04T02:00:00Z,2016-01-12T16:00:00Z
Kinemetrics Inc.,FBA-ES-T,164,MQZ,20,0,,0,0,0,0,0,0,1998-10-14T00:00:00Z,2016-02-22T20:00:00Z
Kinemetrics Inc.,FBA-ES-T,1754,VRZ,20,0,,0,0,0,0,0,0,2005-02-10T03:06:00Z,2014-03-19T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,1754,PKGZ,20,0,,0,0,0,0,0,0,2016-09-04T19:30:00Z,9999-01-01T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,1755,DCZ,20,0,,0,0,0,0,0,0,2005-07-23T00:00:00Z,9999-01-01T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,1756,EAZ,20,0,,0,0,0,0,0,0,2004-11-01T00:00:00Z,2014-11-04T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,1757,FOZ,20,0,,0,0,0,0,0,0,2004-10-13T00:00:02Z,2015-09-24T23:59:59Z
Kinemetrics Inc.,FBA-ES-T,1757,FOZ,21,0,,0,0,0,0,0,0,2015-09-25T00:00:00Z,9999-01-01T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,1758,DSZ,20,0,,0,0,0,0,0,0,2004-07-20T21:40:01Z,2005-07-04T03:40:00Z
Kinemetrics Inc.,FBA-ES-T,1758,LBZ,20,0,,0,0,0,0,0,0,2008-03-20T00:00:01Z,2014-10-02T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,1758,EAZ,20,0,,0,0,0,0,0,0,2014-11-04T00:02:00Z,9999-01-01T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,2260,SYZ,20,0,,0,0,0,0,0,0,2006-05-05T00:20:00Z,9999-01-01T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,2261,PYZ,20,0,,0,0,0,0,0,0,2007-05-01T01:00:00Z,9999-01-01T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,2262,WCZ,20,0,,0,0,0,0,0,0,2009-10-16T00:00:12Z,2017-02-22T03:00:00Z
Kinemetrics Inc.,FBA-ES-T,2263,RIZ,20,0,,0,0,0,0,0,0,2009-05-18T01:00:00Z,2019-09-21T03:50:00Z
Kinemetrics Inc.,FBA-ES-T,2264,WHZ,20,0,,0,0,0,0,0,0,2006-05-06T02:30:34Z,2014-06-05T05:00:00Z
Kinemetrics Inc.,FBA-ES-T,2264,CMWZ,20,0,,0,0,0,0,0,0,2016-12-05T06:30:00Z,9999-01-01T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,2265,APZ,20,0,,0,0,0,0,0,0,2006-05-07T03:23:54Z,9999-01-01T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,2266,MSZ,20,0,,0,0,0,0,0,0,2008-07-09T22:30:00Z,9999-01-01T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,2267,MRZ,20,0,,0,0,0,0,0,0,2006-05-03T00:00:01Z,2011-04-13T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,2267,CMWZ,20,0,,0,0,0,0,0,0,2013-07-24T03:00:10Z,2013-07-24T03:00:15Z
Kinemetrics Inc.,FBA-ES-T,2267,CMWS,20,0,,0,0,0,0,0,0,2013-07-24T03:00:25Z,2013-11-19T10:00:00Z
Kinemetrics Inc.,FBA-ES-T,2267,WMGZ,20,0,,0,0,0,0,0,0,2016-09-04T06:30:00Z,9999-01-01T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,2268,CTZ,20,0,,0,0,0,0,0,0,2007-12-15T07:00:00Z,2008-11-25T01:30:00Z
Kinemetrics Inc.,FBA-ES-T,2268,SM2F,20,0,,0,0,0,0,0,0,2013-08-21T10:10:00Z,2013-11-19T10:00:00Z
Kinemetrics Inc.,FBA-ES-T,2268,CRGZ,20,0,,0,0,0,0,0,0,2016-09-03T23:30:00Z,2017-03-15T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,2269,BFZ,20,0,,0,0,0,0,0,0,2008-02-04T02:00:02Z,2017-08-30T00:00:02Z
Kinemetrics Inc.,FBA-ES-T,281,KNZ,20,0,,0,0,0,0,0,0,1999-12-15T22:30:01Z,2019-07-09T22:40:00Z
Kinemetrics Inc.,FBA-ES-T,587,PWZ,20,0,,0,0,0,0,0,0,2001-03-21T00:00:00Z,2005-08-15T06:00:00Z
Kinemetrics Inc.,FBA-ES-T,587,PXZ,20,0,,0,0,0,0,0,0,2005-08-22T00:00:00Z,2018-01-17T05:30:00Z
Kinemetrics Inc.,FBA-ES-T,588,WHZ,20,0,,0,0,0,0,0,0,2001-04-05T00:00:00Z,2006-05-06T02:30:33Z
Kinemetrics Inc.,FBA-ES-T,588,JCZ,20,0,,0,0,0,0,0,0,2009-03-09T00:00:02Z,2018-11-27T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,985,BFZ,20,0,,0,0,0,0,0,0,2003-07-30T05:00:00Z,2008-01-21T02:00:00Z
Kinemetrics Inc.,FBA-ES-T,985,TLZ,20,0,,0,0,0,0,0,0,2009-05-07T01:00:00Z,2016-02-12T01:30:00Z
Kinemetrics Inc.,FBA-ES-T,986,MSZ,20,0,,0,0,0,0,0,0,2005-07-19T20:00:00Z,2008-07-09T22:15:00Z
Kinemetrics Inc.,FBA-ES-T,986,OXZ,20,0,,0,0.6,0,0,0,0,2009-03-14T00:00:02Z,2014-10-30T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,987,NNZ,20,0,,0,0,0,0,0,0,2003-08-12T00:00:00Z,2012-01-05T23:00:00Z
Kinemetrics Inc.,FBA-ES-T,988,CRLZ,20,0,,0,0,0,0,0,0,2003-03-12T00:00:00Z,2014-01-09T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,989,RPZ,20,0,,0,0,0,0,0,0,2001-06-06T00:00:00Z,2015-10-14T23:00:00Z
Kinemetrics Inc.,FBA-ES-T,990,WAZ,20,0,,0,0,0,0,0,0,2003-07-18T00:00:00Z,2013-12-22T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,990,KNZ,20,0,,0,0,0,0,0,0,2019-07-09T23:15:00Z,9999-01-01T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,991,WCZ,20,0,,0,0,0,0,0,0,2003-08-26T00:00:00Z,2009-10-15T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,992,PUZ,20,0,,0,0,0,0,0,0,2003-08-20T00:00:00Z,2013-08-07T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,992,SM1F,20,0,,0,0,0,0,0,0,2013-08-21T14:50:00Z,2013-11-19T10:00:00Z
Kinemetrics Inc.,FBA-ES-T,992,OWQX,20,0,,0,0,0,0,0,0,2014-11-03T00:05:00Z,2015-09-09T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,992,MTSX,20,0,,0,0,0,0,0,0,2015-10-26T00:05:00Z,2016-08-16T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,993,KUZ,20,0,,0,0,0,0,0,0,2004-02-05T00:00:00Z,9999-01-01T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,994,QRZ,20,0,,0,0,0,0,0,0,2003-10-30T21:00:02Z,2015-11-12T01:00:00Z
Kinemetrics Inc.,FBA-ES-T,995,URZ,20,0,,0,0,0,0,0,0,2001-05-21T00:00:00Z,2014-05-27T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,996,THZ,20,0,,0,0,0,0,0,0,2003-08-08T00:00:00Z,2005-07-03T22:00:00Z
Kinemetrics Inc.,FBA-ES-T,996,OPZ,20,0,,0,0,0,0,0,0,2008-06-27T01:30:00Z,2010-11-25T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,996,TCW,20,0,,0,0,0,0,0,0,2011-03-25T00:00:02Z,9999-01-01T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,997,QRZ,20,0,,0,0,0,0,0,0,2003-08-06T00:00:00Z,2003-10-29T22:00:00Z
Kinemetrics Inc.,FBA-ES-T,997,LTZ,20,0,,0,0,0,0,0,0,2004-02-27T00:00:00Z,2013-10-23T05:00:00Z
Kinemetrics Inc.,FBA-ES-T,998,HIZ,20,0,,0,0,0,0,0,0,2004-02-03T02:00:00Z,9999-01-01T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,999,VRZ,20,0,,0,0,0,0,0,0,2003-11-26T00:00:00Z,2005-02-10T00:00:00Z
Kinemetrics Inc.,FBA-ES-T,999,DSZ,20,0,,0,0,0,0,0,0,2005-07-04T03:40:02Z,2016-11-09T08:00:00Z
Kinemetrics Inc.,FBA-ES-T-ISO,3494,BRKS,20,0,,0,0,0,0,0,0,2009-07-16T23:05:00Z,2009-09-14T22:42:00Z
Kinemetrics Inc.,FBA-ES-T-ISO,3494,GRZ,20,0,,0,0,0,0,0,0,2010-05-13T00:00:00Z,2017-06-01T11:00:00Z
Kinemetrics Inc.,FBA-ES-T-ISO,3495,OPZ,20,0,,0,0,0,0,0,0,2010-11-25T00:00:02Z,2017-06-26T02:00:00Z
Kinemetrics Inc.,FBA-ES-T-ISO,3495,GLWS,21,0,,0,0,0,0,0,0,2019-10-23T19:45:00Z,2020-07-23T20:19:00Z
Kinemetrics Inc.,FBA-ES-T-ISO,3496,HAZ,20,0,,0,0,0,0,0,0,2010-01-14T10:05:00Z,2018-01-10T23:30:00Z
Kinemetrics Inc.,FBA-ES-T-ISO,3497,DUWZ,20,0,,0,0,0,0,0,0,2011-02-24T00:00:05Z,9999-01-01T00:00:00Z
Kinemetrics Inc.,FBA-ES-T-ISO,3498,MWZ,20,0,,0,0,0,0,0,0,2011-03-23T02:00:00Z,2011-08-18T20:50:00Z
Kinemetrics Inc.,FBA-ES-T-ISO,3498,BSWZ,20,0,,0,0,0,0,0,0,2016-12-08T02:00:00Z,9999-01-01T00:00:00Z
Kinemetrics Inc.,FBA-ES-T-ISO,7457,RIZ,20,0,,0,0,0,0,0,0,2019-09-21T04:55:00Z,9999-01-01T00:00:00Z
Kinemetrics Inc.,FBA-ES-T-ISO,7458,WAKS,20,0,,0,0,0,0,0,0,2019-09-10T02:50:00Z,9999-01-01T00:00:00Z
Kinemetrics Inc.,Kinemetrics EpiSensor 2,185,WEL,21,0,,0,0,0,0,0,0,2016-04-26T03:10:00Z,2016-08-29T03:00:00Z
Kinemetrics Inc.,Kinemetrics SBEPI,450,RCBS,21,0,,0,39.518,0,0,0,0,2013-01-29T01:00:00Z,9999-01-01T00:00:00Z
Kinemetrics Inc.,Kinemetrics SBEPI,451,RHBS,21,0,,0,74,0,0,0,0,2013-01-30T00:00:01Z,2015-09-22T00:30:00Z
Lennartz electronic GmbH,LE-3Dlite,148,LBST,10,0,,0,0,0,0,0,0,2001-01-29T02:47:00Z,2001-03-28T17:40:00Z
Lennartz electronic GmbH,LE-3Dlite,190,LTIM,10,0,,0,0,0,0,0,0,2001-01-24T04:04:00Z,2001-05-25T14:05:00Z
Lennartz electronic GmbH,LE-3Dlite,191,LROS,10,0,,0,0,0,0,0,0,2001-01-28T01:45:00Z,2001-05-30T15:15:00Z
Lennartz electronic GmbH,LE-3Dlite,195,LWON,10,0,,0,0,0,0,0,0,2001-01-25T00:52:00Z,2001-06-25T17:40:00Z
Lennartz electronic GmbH,LE-3Dlite,197,LWHI,10,0,,0,0,0,0,0,0,2001-01-25T02:31:00Z,2001-03-11T23:00:00Z
Lennartz electronic GmbH,LE-3Dlite,200,LPIH,10,0,,0,0,0,0,0,0,2001-01-29T05:43:00Z,2001-05-01T18:10:00Z
Lennartz electronic GmbH,LE-3Dlite,201,LAHV,10,0,,0,0,0,0,0,0,2001-01-23T06:19:00Z,2001-06-25T16:00:00Z
Lennartz electronic GmbH,LE-3Dlite,203,LATK,10,0,,0,0,0,0,0,0,2001-01-23T02:36:00Z,2001-06-25T16:00:00Z
Lennartz electronic GmbH,LE-3Dlite,204,LPEN,10,0,,0,0,0,0,0,0,2001-01-25T20:07:00Z,2001-06-25T17:40:00Z
Lennartz electronic GmbH,LE-3Dlite,210,LMAN,10,0,,0,0,0,0,0,0,2001-01-24T07:03:00Z,2001-06-12T21:40:00Z
Lennartz electronic GmbH,LE-3Dlite,213,LMOT,10,0,,0,0,0,0,0,0,2001-01-25T03:16:00Z,2001-06-24T00:10:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0982,TANF,10,0,,0,0,0,0,0,0,2007-10-17T20:10:01Z,2007-11-27T22:00:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0982,LSTC,10,0,,0,0,0,0,0,0,2009-07-17T01:50:00Z,2009-09-14T22:59:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0982,MCHD,10,0,,0,0,0,0,0,0,2010-09-05T02:30:30Z,2010-09-29T00:35:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0982,MSHC,10,0,,0,0,0,0,0,0,2011-02-25T23:00:02Z,2011-10-19T02:22:44Z
Lennartz electronic GmbH,LE-3Dlite,S-0982,CSWB,10,0,,0,0,0,0,0,0,2013-07-23T05:20:10Z,2013-11-19T10:00:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0983,RONF,10,0,,0,0,0,0,0,0,2007-10-18T03:20:02Z,2007-11-27T22:00:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0983,SPCV,10,0,,0,0,0,0,0,0,2009-07-17T04:01:00Z,2009-09-14T23:44:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0983,STLD,10,0,,0,0,0,0,0,0,2010-09-05T01:04:00Z,2010-09-29T02:00:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0983,DUVC,10,0,,0,0,0,0,0,0,2011-02-27T23:15:29Z,2011-10-19T00:22:44Z
Lennartz electronic GmbH,LE-3Dlite,S-0983,CRGZ,10,0,,0,0,0,0,0,0,2016-09-03T23:30:00Z,2017-03-15T00:00:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0984,RT01,10,0,,0,0,0,0,0,0,2008-07-02T21:40:00Z,2008-10-10T00:00:01Z
Lennartz electronic GmbH,LE-3Dlite,S-0985,RUGF,10,0,,0,0,0,0,0,0,2007-10-17T23:59:02Z,2007-11-27T22:00:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0985,DAGG,10,0,,0,0,0,0,0,0,2009-07-17T02:08:00Z,2009-09-14T21:34:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0985,LNSD,10,336,,0,0,0,0,0,0,2010-09-04T22:25:30Z,2010-09-28T23:00:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0985,RHOC,10,0,,0,0,0,0,0,0,2011-02-27T06:11:45Z,2011-10-18T23:22:44Z
Lennartz electronic GmbH,LE-3Dlite,S-0985,CRSZ,10,0,,0,0,0,0,0,0,2015-11-15T05:25:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0986,HLRZ,10,0,,0,0,0,0,0,0,2008-02-04T21:58:00Z,2008-03-18T01:17:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0987,RIVH,10,0,,0,0,0,0,0,0,2006-11-23T03:22:01Z,2007-05-14T00:00:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0987,RT02,10,0,,0,0,0,0,0,0,2008-07-02T21:27:01Z,2008-10-10T00:00:01Z
Lennartz electronic GmbH,LE-3Dlite,S-0988,MAVZ,11,0,,0,0,0,0,0,0,2008-02-07T01:30:00Z,2008-03-06T01:00:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0988,RT08,10,0,,0,0,0,0,0,0,2008-07-03T00:30:00Z,2008-10-10T00:00:01Z
Lennartz electronic GmbH,LE-3Dlite,S-0988,IF04,10,22,,0,0,0,0,0,0,2008-11-26T05:11:00Z,2009-02-12T01:30:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0988,ESND,10,0,,0,0,0,0,0,0,2010-09-05T02:53:04Z,2010-09-29T00:00:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0989,IF07,10,22,,0,0,0,0,0,0,2008-10-07T04:31:00Z,2009-02-11T22:00:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0989,MKYD,10,0,,0,0,0,0,0,0,2010-09-05T05:31:00Z,2010-09-28T23:30:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0989,RCHC,10,0,,0,0,0,0,0,0,2011-02-26T04:30:43Z,2011-10-18T22:22:44Z
Lennartz electronic GmbH,LE-3Dlite,S-0989,CSCP,10,0,,0,0,0,0,0,0,2013-07-23T00:00:10Z,2013-11-19T10:00:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0990,ELDF,10,0,,0,0,0,0,0,0,2007-10-17T21:00:02Z,2007-11-27T22:00:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0990,DKCV,10,0,,0,0,0,0,0,0,2009-07-16T22:47:00Z,2009-09-15T06:13:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0990,CARD,10,0,,0,0,0,0,0,0,2010-09-04T23:23:02Z,2010-09-29T23:59:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0990,PURC,10,0,,0,0,0,0,0,0,2011-02-27T02:13:27Z,2011-10-19T01:22:44Z
Lennartz electronic GmbH,LE-3Dlite,S-0990,OYBM,10,0,,0,0,0,0,0,0,2013-07-23T03:00:10Z,2013-07-23T03:00:15Z
Lennartz electronic GmbH,LE-3Dlite,S-0990,CSOY,10,0,,0,0,0,0,0,0,2013-07-23T03:00:25Z,2013-11-19T10:00:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0991,RT05,10,0,,0,0,0,0,0,0,2008-07-02T22:31:00Z,2008-10-10T00:00:01Z
Lennartz electronic GmbH,LE-3Dlite,S-0991,LFRZ,10,0,,0,0,0,0,0,0,2009-07-17T00:21:00Z,2009-12-10T20:13:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0991,SAND,10,0,,0,0,0,0,0,0,2010-09-05T06:54:02Z,2010-09-29T04:30:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0991,WHSZ,10,0,,0,0,0,0,0,0,2020-06-19T00:00:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0992,RT06,10,0,,0,0,0,0,0,0,2008-07-03T02:58:22Z,2008-10-10T00:00:01Z
Lennartz electronic GmbH,LE-3Dlite,S-0994,PRGZ,10,0,,0,0,0,0,0,0,2006-07-23T04:00:01Z,2006-08-17T05:00:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0994,RT11,10,0,,0,0,0,0,0,0,2008-07-07T22:05:02Z,2008-10-10T00:00:01Z
Lennartz electronic GmbH,LE-3Dlite,S-0994,AMCZ,10,0,,0,0,0,0,0,0,2012-06-26T23:00:01Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0995,KQ02,10,0,,0,0,0,0,0,0,2008-02-12T22:30:00Z,2008-03-17T22:46:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0995,RT07,10,0,,0,0,0,0,0,0,2008-07-02T22:54:02Z,2008-10-10T00:00:01Z
Lennartz electronic GmbH,LE-3Dlite,S-0995,IF05,10,22,,0,0,0,0,0,0,2008-10-24T04:38:00Z,2009-02-11T04:00:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0995,MNSD,10,0,,0,0,0,0,0,0,2010-09-11T00:00:02Z,2010-09-30T01:30:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0996,KQ04,10,0,,0,0,0,0,0,0,2008-05-13T23:58:00Z,2008-06-03T23:00:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0997,MNSD,10,0,,0,0,0,0,0,0,2010-09-05T22:10:02Z,2010-09-11T00:00:01Z
Lennartz electronic GmbH,LE-3Dlite,S-0997,GSXX,10,0,,0,0,0,0,0,0,2013-08-21T10:10:00Z,2013-11-19T10:00:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0999,BCOF,10,0,,0,0,0,0,0,0,2007-10-17T22:20:02Z,2007-11-27T22:00:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0999,BRKS,10,0,,0,0,0,0,0,0,2009-07-16T23:51:00Z,2009-12-10T06:18:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0999,SKTD,10,0,,0,0,0,0,0,0,2010-09-05T04:01:00Z,2010-09-28T23:59:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0999,OKUC,10,0,,0,0,0,0,0,0,2011-02-28T00:27:48Z,2012-03-01T00:00:00Z
Lennartz electronic GmbH,LE-3Dlite,S-0999,CSSR,10,0,,0,0,0,0,0,0,2013-07-23T22:42:10Z,2013-11-19T10:00:00Z
Lennartz electronic GmbH,LE-3Dlite,S-1000,MHGZ,10,0,,0,0,0,0,0,0,2006-05-04T05:00:01Z,2006-05-28T11:45:00Z
Lennartz electronic GmbH,LE-3Dlite,S-1000,KQ01,10,0,,0,0,0,0,0,0,2008-02-12T22:00:00Z,2008-03-07T22:00:00Z
Lennartz electronic GmbH,LE-3Dlite,S-1000,RT03,10,0,,0,0,0,0,0,0,2008-07-03T02:58:22Z,2008-10-10T00:00:01Z
Lennartz electronic GmbH,LE-3Dlite,S-1001,MHGZ,10,0,,0,0,0,0,0,0,2006-07-21T02:00:01Z,2007-02-01T00:00:00Z
Lennartz electronic GmbH,LE-3Dlite,S-1001,KQ03,10,0,,0,0,0,0,0,0,2008-02-12T23:00:00Z,2008-03-17T21:20:00Z
Lennartz electronic GmbH,LE-3DliteMkII,F-0367,KQ01,10,0,,0,0,0,0,0,0,2008-05-13T22:53:00Z,2008-06-04T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,F-0367,NGRZ,10,0,,0,0,0,0,0,0,2011-05-11T00:05:00Z,2011-05-11T01:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,F-0367,KTGO,10,0,,0,0,0,0,0,0,2014-03-15T01:41:00Z,2014-04-23T23:25:00Z
Lennartz electronic GmbH,LE-3DliteMkII,F-0368,HD62,10,0,,0,0,0,0,0,0,2016-07-14T00:30:02Z,2016-11-30T22:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,F-0368,HD63,10,0,,0,-0.3,0,0,0,0,2017-03-08T22:11:16Z,2017-04-04T01:50:00Z
Lennartz electronic GmbH,LE-3DliteMkII,F-0369,WPAO,10,0,,0,0,0,0,0,0,2014-03-17T01:20:00Z,2014-04-25T02:55:00Z
Lennartz electronic GmbH,LE-3DliteMkII,F-0369,HD50,10,0,,0,0,0,0,0,0,2016-07-18T01:54:03Z,2016-11-29T21:21:33Z
Lennartz electronic GmbH,LE-3DliteMkII,F-0369,HD64,10,0,,0,-0.3,0,0,0,0,2017-03-09T01:34:04Z,2017-04-17T23:40:00Z
Lennartz electronic GmbH,LE-3DliteMkII,F-0370,ABAZ,10,0,,0,0,0,0,0,0,2010-03-15T02:15:00Z,2017-08-15T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,F-0371,CPWZ,10,0,,0,0,0,0,0,0,2009-07-07T01:00:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,F-0372,SM3F,10,0,,0,0,0,0,0,0,2016-12-01T16:00:00Z,2017-11-02T10:06:00Z
Lennartz electronic GmbH,LE-3DliteMkII,F-0373,MRWZ,10,0,,0,0,0,0,0,0,2008-04-15T22:05:00Z,2008-08-28T01:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,F-0373,MRHZ,10,0,,0,0,0,0,0,0,2010-05-14T03:00:00Z,9999-01-01T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,F-0374,BHHZ,10,0,,0,0,0,0,0,0,2008-06-12T00:00:01Z,2019-01-09T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,F-0375,IF10,10,22,,0,0,0,0,0,0,2008-10-01T03:14:00Z,2009-02-11T23:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,F-0375,THLX,10,0,,0,0,0,0,0,0,2014-08-25T00:05:00Z,2015-03-24T00:00:00Z
Lennartz electronic GmbH,LE-3DliteMkII,F-0375,BBCX,10,0,,0,0,0,0,0,0,2015-03-24T00:10:00Z,2016-03-10T21:00:00Z
