Make,Sensor,Datalogger,Serial,Station,Location,Azimuth,Method,Dip,Depth,Start Date,End Date
Canterbury Seismic Instruments,EQR120,EQR120,46671,CPXB,21,32,,0,-1.1,2024-06-25T21:15:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46672,CPXB,22,32,,0,-1.1,2024-06-25T21:15:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46673,TROB,26,157,,0,-5.6,2025-04-14T23:42:09Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46675,EDFS,20,35,,0,0,2024-05-02T21:08:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46678,OPWS,20,3,,0,0,2025-02-10T22:45:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46679,MORS,20,270,,0,0,2025-02-12T03:06:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46680,WCSS,20,109.5,,0,0,2025-02-13T22:09:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46697,QCCS,21,130,,0,0,2025-04-15T04:41:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46699,NNBS,20,347,,0,0,2024-06-13T00:53:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46701,VUWB,21,23,,0,0,2023-12-13T20:03:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46702,VUWB,22,23,,0,-3,2023-12-13T20:03:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46703,VUWB,23,23,,0,-6,2023-12-13T20:03:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46704,VUWB,24,23,,0,-9,2023-12-13T20:03:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46705,VUWB,25,23,,0,-16,2023-12-13T20:03:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46706,VUWB,26,23,,0,-19,2023-12-13T20:03:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46707,VUWB,27,23,,0,-22,2023-12-13T20:03:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46708,VUWB,28,23,,0,-22,2023-12-13T20:03:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46709,VUWB,29,23,,0,-25,2023-12-13T20:03:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46710,VUWB,2A,23,,0,-28,2023-12-13T20:03:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46711,VUWB,2B,23,,0,-28,2023-12-13T20:03:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46712,VUWB,2C,23,,0,-28,2023-12-13T20:03:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46713,CPXB,23,32,,0,-1.1,2024-06-25T21:15:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46714,CPXB,24,32,,0,-1.1,2024-06-25T21:15:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46715,CPXB,25,32,,0,-15.9,2024-06-25T21:15:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46716,CPXB,26,32,,0,-15.7,2024-06-25T21:15:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46717,CPXB,27,32,,0,-24.5,2024-06-25T21:15:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46718,CPXB,28,32,,0,-24.6,2024-06-25T21:15:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46719,CPXB,29,32,,0,-31.8,2024-06-25T21:15:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46720,CPXB,2A,32,,0,-31.8,2024-06-25T21:15:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46721,CWHB,21,134,,0,1.58,2024-07-20T07:07:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46722,CWHB,22,134,,0,1.2,2024-07-20T07:07:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46723,CWHB,23,134,,0,1.44,2024-07-20T07:07:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46724,CWHB,24,134,,0,1,2024-07-20T07:07:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46725,CWHB,25,134,,0,1.44,2024-07-20T07:07:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46726,CWHB,26,134,,0,1,2024-07-20T07:07:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46727,CWHB,27,134,,0,1.2,2024-07-20T07:07:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46728,CWHB,28,134,,0,-7.81,2024-07-20T07:07:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46729,CWHB,29,134,,0,-20.01,2024-07-20T07:07:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46730,CWHB,2A,134,,0,-28.41,2024-07-20T07:07:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46731,CWHB,2B,134,,0,-28.41,2024-07-20T07:07:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46732,CWHB,2C,134,,0,-28.41,2024-07-20T07:07:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46733,CWHB,2D,134,,0,-33.81,2024-07-20T07:07:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46772,WQAB,22,10,,0,0,2024-05-22T02:22:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46773,WQAB,23,10,,0,0,2024-05-22T02:22:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46774,WQAB,24,10,,0,0,2024-05-22T02:22:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46775,WQAB,25,10,,0,0,2024-05-22T02:22:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46776,WQAB,26,10,,0,0,2024-05-22T02:22:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46777,WQAB,27,10,,0,0,2024-05-22T02:22:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46778,WQAB,28,10,,0,0,2024-05-22T02:22:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46779,WQAB,29,10,,0,0,2024-05-22T02:22:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46780,WQAB,2A,10,,0,0,2024-05-22T02:22:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46781,CPIB,21,0,,0,2.2,2024-07-20T07:57:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46782,CPIB,22,0,,0,2.2,2024-07-20T07:57:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46783,CPIB,23,0,,0,-0.5,2024-07-20T07:57:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46784,CPIB,24,0,,0,-0.5,2024-07-20T07:57:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46785,CPIB,25,0,,0,-4,2024-07-20T07:57:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46786,CPIB,26,0,,0,-3.6,2024-07-20T07:57:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46787,CPIB,27,0,,0,-7.5,2024-07-20T07:57:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46788,CPIB,28,0,,0,-7.5,2024-07-20T07:57:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46789,CPIB,29,0,,0,-11,2024-07-20T07:57:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46790,CPIB,2A,0,,0,-14.4,2024-07-20T07:57:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46791,CPIB,2B,0,,0,-14.4,2024-07-20T07:57:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46792,CPIB,2C,0,,0,-17.6,2024-07-20T07:57:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46793,CPIB,2D,0,,0,-18,2024-07-20T07:57:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46794,CPIB,2E,0,,0,-18,2024-07-20T07:57:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46795,CPIB,2F,0,,0,-15.95,2024-07-20T07:57:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46800,SWNC,20,294,,0,0,2025-02-09T21:50:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46883,FTPS,20,36.5,,0,0,2025-02-13T22:03:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46899,DALS,20,269,,0,0,2025-07-14T22:08:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46900,NELS,20,217,,0,0,2025-08-25T03:19:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46901,TAIS,20,285,,0,0,2025-02-27T05:02:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46902,PGMS,20,204,,0,0,2025-02-28T00:13:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46904,REHS,20,180,,0,0,2025-09-23T03:50:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46909,LRSS,20,10,,0,0,2025-02-26T00:58:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46911,UHSS,20,262,,0,0,2025-02-25T20:04:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46919,DAVS,20,267,,0,0,2025-03-04T03:01:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46920,BWHS,21,283,,0,0,2025-09-23T01:17:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46928,RHSC,20,184,,0,0,2025-09-22T20:45:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46949,RKAC,20,14,,0,0,2025-05-15T03:06:00Z,9999-01-01T00:00:00Z
Canterbury Seismic Instruments,EQR120,EQR120,46983,SEAS,20,178,,0,0,2025-03-28T01:13:00Z,9999-01-01T00:00:00Z
GEM Systems,GSM-90,GSM-90,1078883,AHAM,51,0,,0,0,2022-03-19T00:00:00Z,9999-01-01T00:00:00Z
GEM Systems,GSM-90,GSM-90,5121764,SBAM,51,0,,0,0,2009-03-02T00:00:00Z,2015-03-17T23:59:59Z
GEM Systems,GSM-90F1,GSM-90F1,3116216,EYWM,51,0,,0,0,2013-12-15T00:00:00Z,9999-01-01T00:00:00Z
GEM Systems,GSM-90F1,GSM-90F1,4096798,SBAM,51,0,,0,0,2015-03-18T00:00:00Z,2023-10-22T23:59:00Z
GEM Systems,GSM-90F1,GSM-90F1,7047767,APIM,51,0,,0,0,2019-05-08T00:00:00Z,9999-01-01T00:00:00Z
GEM Systems,GSM-90F1,GSM-90F1,8012579,APIM,51,0,,0,0,2011-07-25T00:00:00Z,2019-05-07T23:59:59Z
Kinemetrics,FBA-23-DECK,ETNA,1391,MISS,20,294,,0,0,1999-07-22T02:00:00Z,2002-09-18T02:59:00Z
Kinemetrics,FBA-23-DECK,ETNA,1391,GLWS,20,11,,0,0,2002-10-17T22:00:00Z,2016-02-23T18:10:00Z
Kinemetrics,FBA-23-DECK,ETNA,1657,MSZS,20,271,,0,0,1999-08-05T05:00:00Z,2001-06-26T23:29:00Z
Kinemetrics,FBA-23-DECK,ETNA,1657,LHRS,20,117,,0,0,2001-11-08T22:00:00Z,2001-11-12T00:03:30Z
Kinemetrics,FBA-23-DECK,ETNA,1657,MAVS,20,141,,0,0,2002-02-20T01:00:00Z,2006-08-17T01:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1657,MAVS,20,141,,0,0,2006-08-28T23:30:00Z,2014-05-21T22:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1658,WVZS,20,275,,0,0,1999-07-13T22:00:00Z,2001-07-12T23:59:00Z
Kinemetrics,FBA-23-DECK,ETNA,1658,INSS,20,257,,0,0,2001-08-09T00:00:00Z,2008-09-30T00:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1658,PHHS,20,40,,0,0,2009-04-17T01:30:00Z,2010-05-31T03:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1658,KVSD,20,0,,0,0,2010-09-05T22:30:02Z,2012-10-31T00:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1659,NELS,20,37,,0,0,1999-08-04T03:00:00Z,2007-05-08T00:15:00Z
Kinemetrics,FBA-23-DECK,ETNA,1659,BCOF,20,269,,0,0,2007-10-17T22:20:01Z,2007-11-27T23:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1659,MOSS,20,296,,0,0,2011-07-21T22:00:00Z,2014-03-26T23:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1660,ROPS,20,182,,0,0,1999-07-09T23:00:00Z,2012-05-01T00:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1660,MWFS,20,167,,0,0,2012-05-01T05:00:00Z,2014-11-02T21:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1661,RQGS,20,115,,0,0,1999-08-20T18:00:00Z,2002-10-08T21:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1661,HUKS,20,184,,0,0,2002-11-21T22:00:00Z,2006-03-07T23:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1661,HUKS,20,34,,0,0,2006-07-24T23:00:00Z,2012-07-16T02:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1662,CBGS,20,181,,0,0,1999-09-27T23:00:00Z,2015-04-15T08:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1663,DUNS,20,116,,0,0,1999-08-09T03:00:00Z,2015-04-23T01:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1664,GISS,20,219,,0,0,1999-08-18T01:15:00Z,1999-11-23T23:59:00Z
Kinemetrics,FBA-23-DECK,ETNA,1664,INSS,20,257,,0,0,2000-05-16T00:00:00Z,2000-10-19T20:20:00Z
Kinemetrics,FBA-23-DECK,ETNA,1664,SECF,20,180,,0,0,2000-11-03T00:00:00Z,2000-11-05T00:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1664,MAVS,20,141,,0,0,2001-03-05T02:00:00Z,2002-02-20T00:59:00Z
Kinemetrics,FBA-23-DECK,ETNA,1664,AICS,20,76,,0,0,2006-09-08T04:40:00Z,2006-11-29T00:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1664,AICS,20,76,,0,0,2007-08-01T23:30:00Z,2008-02-15T23:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1665,PGMS,20,115,,0,0,1999-08-20T18:00:00Z,2002-03-21T23:59:00Z
Kinemetrics,FBA-23-DECK,ETNA,1665,FJDS,20,83,,0,0,2002-04-18T00:00:00Z,2014-07-16T00:30:00Z
Kinemetrics,FBA-23-DECK,ETNA,1667,NGHS,20,313,,0,0,1999-08-18T01:15:00Z,2005-08-01T22:59:00Z
Kinemetrics,FBA-23-DECK,ETNA,1667,FXBS,20,55,,0,0,2005-09-07T00:00:00Z,2014-05-16T00:30:00Z
Kinemetrics,FBA-23-DECK,ETNA,1668,KOKS,20,26,,0,0,1999-09-09T02:00:00Z,2014-08-12T05:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1669,CACS,20,310,,0,0,1999-09-17T23:00:00Z,2015-06-08T03:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1670,WEMS,20,342,,0,0,1999-05-13T00:00:00Z,1999-08-03T00:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1670,MSZS,20,271,,0,0,2001-06-26T23:30:00Z,2005-07-23T00:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1670,MWFS,20,167,,0,0,2006-07-21T01:00:00Z,2012-05-01T00:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1670,HUKS,20,34,,0,0,2012-08-23T23:00:00Z,2016-08-17T01:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1671,WDPS,20,194,,0,0,1999-07-29T19:00:00Z,2002-07-11T23:59:00Z
Kinemetrics,FBA-23-DECK,ETNA,1671,MOLS,20,164,,0,0,2002-10-12T01:00:00Z,2015-06-24T00:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1672,TFSS,20,32,,0,0,1999-10-25T20:00:00Z,2002-03-21T23:59:00Z
Kinemetrics,FBA-23-DECK,ETNA,1672,HDWS,20,253,,0,0,2002-08-12T00:00:00Z,2018-03-08T14:24:59Z
Kinemetrics,FBA-23-DECK,ETNA,1673,POTS,20,122,,0,0,1999-08-20T18:00:00Z,2015-04-10T00:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1674,KIKS,20,65,,0,0,1999-09-27T23:00:00Z,1999-11-23T23:59:00Z
Kinemetrics,FBA-23-DECK,ETNA,1674,GISS,20,219,,0,0,1999-11-24T00:00:00Z,2003-12-02T03:29:00Z
Kinemetrics,FBA-23-DECK,ETNA,1674,LPLS,20,159,,0,0,2004-06-01T02:00:00Z,2008-02-14T21:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1674,PHHS,20,40,,0,0,2008-08-08T00:30:00Z,2009-04-17T01:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1675,REHS,20,2,,0,0,1999-10-08T03:00:00Z,2015-04-16T08:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1676,ARPS,20,100,,0,0,1999-09-23T22:00:00Z,2014-08-11T04:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1677,TPPS,20,106,,0,0,1999-08-30T16:50:00Z,2005-11-04T00:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1677,TPPS,21,15,,0,0,2005-12-21T00:00:00Z,2011-01-24T22:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1678,MAVS,20,141,,0,0,1999-08-20T18:00:00Z,2001-03-05T01:59:00Z
Kinemetrics,FBA-23-DECK,ETNA,1678,GPSS,20,0,,0,0,2001-03-09T00:00:00Z,2003-06-24T01:59:00Z
Kinemetrics,FBA-23-DECK,ETNA,1678,TDHS,20,272,,0,0,2003-06-24T02:00:00Z,2014-07-21T00:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1680,CCPS,20,271,,0,0,1999-08-04T21:00:00Z,2001-05-24T18:15:00Z
Kinemetrics,FBA-23-DECK,ETNA,1680,TKAS,20,89,,0,0,2001-12-07T00:00:00Z,2016-02-29T00:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1681,WVZS,20,275,,0,0,2001-07-13T00:00:00Z,2003-09-25T23:30:00Z
Kinemetrics,FBA-23-DECK,ETNA,1681,WVAS,20,191,,0,0,2003-10-15T01:00:00Z,2006-02-11T11:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1681,TMDS,20,153,,0,0,2009-09-29T02:30:00Z,2014-10-09T00:30:00Z
Kinemetrics,FBA-23-DECK,ETNA,1737,GPSS,20,0,,0,0,1999-08-02T01:00:00Z,1999-08-02T23:59:00Z
Kinemetrics,FBA-23-DECK,ETNA,1737,WEMS,20,342,,0,0,1999-08-03T00:00:01Z,2002-03-21T23:59:00Z
Kinemetrics,FBA-23-DECK,ETNA,1737,INGS,20,192,,0,0,2002-04-16T06:00:00Z,2015-06-30T03:15:00Z
Kinemetrics,FBA-23-DECK,ETNA,1738,GPSS,20,0,,0,0,1999-10-15T16:00:00Z,1999-10-17T00:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1738,NPCS,20,114,,0,0,1999-10-17T00:00:01Z,2000-10-30T00:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1738,GPSS,20,0,,0,0,2000-10-30T00:00:01Z,2000-11-01T00:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1738,NPCS,20,114,,0,0,2000-11-01T00:00:01Z,2002-10-10T22:59:00Z
Kinemetrics,FBA-23-DECK,ETNA,1738,WAKS,20,244,,0,0,2003-06-25T04:00:00Z,2014-11-27T00:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1739,WCDS,20,314,,0,0,2000-03-21T02:00:00Z,2002-11-19T23:59:00Z
Kinemetrics,FBA-23-DECK,ETNA,1739,PAPS,20,87,,0,0,2005-11-09T01:00:05Z,2013-07-04T16:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1740,KIKS,20,65,,0,0,1999-12-21T01:00:00Z,2015-04-23T22:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,1741,KAPS,20,275,,0,0,2000-05-17T01:00:00Z,2014-08-19T03:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,2432,AVIS,20,336,,0,0,2001-12-07T19:00:00Z,2015-06-30T23:59:59Z
Kinemetrics,FBA-23-DECK,ETNA,2433,TKAS,20,89,,0,0,2001-05-04T00:00:00Z,2001-12-06T23:59:00Z
Kinemetrics,FBA-23-DECK,ETNA,2433,AICS,20,76,,0,0,2005-08-24T03:00:00Z,2006-04-04T04:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,2433,CSHS,20,194,,0,0,2007-04-03T03:35:00Z,2014-06-01T12:00:00Z
Kinemetrics,FBA-23-DECK,ETNA,2434,BENS,20,37,,0,0,2001-07-31T02:00:00Z,2015-06-30T23:59:59Z
Kinemetrics,FBA-23-DECK,ETNA,2435,MANS,20,14,,0,0,2001-06-07T15:00:00Z,2015-06-30T23:59:59Z
Kinemetrics,FBA-23-DECK,ETNA,2436,PKIS,20,232,,0,0,2001-06-14T22:00:00Z,2015-06-30T23:59:59Z
Kinemetrics,FBA-ES-T-BASALT,BASALT,1196,SUMS,20,212,,0,0,2012-04-23T03:00:00Z,2012-12-18T03:15:00Z
Kinemetrics,FBA-ES-T-BASALT,BASALT,1196,SMHS,20,0,,0,0,2013-04-18T00:10:00Z,2014-10-14T00:00:00Z
Kinemetrics,FBA-ES-T-BASALT,BASALT,1196,SPRS,20,0,,0,0,2016-07-13T23:00:00Z,2023-07-17T06:34:00Z
Kinemetrics,FBA-ES-T-BASALT,BASALT,1245,HUNS,20,245,,0,0,2012-04-18T00:15:00Z,2014-03-25T03:00:00Z
Kinemetrics,FBA-ES-T-BASALT,BASALT,1245,VRZ,21,274,,0,0,2014-04-30T00:10:00Z,2016-01-26T00:00:00Z
Kinemetrics,FBA-ES-T-BASALT,BASALT,1245,ORPS,20,81,,0,0,2016-04-18T00:00:05Z,2020-09-29T03:49:00Z
Kinemetrics,FBA-ES-T-BASALT,BASALT,1263,PWES,20,42,,0,0,2012-06-28T23:00:07Z,2014-03-13T00:00:00Z
Kinemetrics,FBA-ES-T-BASALT,BASALT,1263,HUNS,20,245,,0,0,2014-03-26T03:05:00Z,2015-01-25T22:00:00Z
Kinemetrics,FBA-ES-T-BASALT,BASALT,1263,UHCS,20,272,,0,0,2015-04-01T21:15:00Z,2022-12-26T15:57:00Z
Kinemetrics,FBA-ES-T-BASALT,BASALT,1264,INHS,21,25,,0,0,2012-08-23T04:00:05Z,2014-01-25T01:00:00Z
Kinemetrics,FBA-ES-T-BASALT,BASALT,1264,THZ,21,0,,0,0,2014-04-03T14:05:00Z,2019-06-06T01:45:00Z
Kinemetrics,FBA-ES-T-BASALT,BASALT,1264,MOSS,20,296,,0,0,2020-01-20T03:38:00Z,2023-07-16T18:28:00Z
Kinemetrics,FBA-ES-T-BASALT,BASALT,1275,DHSS,20,360,,0,0,2012-06-27T03:45:00Z,2012-07-03T21:00:00Z
Kinemetrics,FBA-ES-T-BASALT,BASALT,1275,DHSS,20,180,,0,0,2012-07-03T21:00:10Z,2014-02-26T00:00:00Z
Kinemetrics,FBA-ES-T-BASALT,BASALT,1275,EKS3,20,210,,0,0,2014-04-17T00:10:00Z,2014-07-29T00:00:00Z
Kinemetrics,FBA-ES-T-BASALT,BASALT,1275,SMHS,20,229,,0,0,2014-10-14T00:00:05Z,2024-06-23T22:59:00Z
Kinemetrics,FBA-ES-T-BASALT,BASALT,1277,MENS,20,150,,0,0,2012-06-27T23:00:00Z,2012-07-16T23:00:00Z
Kinemetrics,FBA-ES-T-BASALT,BASALT,1277,SOMS,20,0,,0,0,2012-10-31T00:05:00Z,2013-10-09T22:30:00Z
Kinemetrics,FBA-ES-T-BASALT,BASALT,1277,PHHS,20,40,,0,0,2013-12-11T02:20:00Z,2023-11-14T19:34:00Z
Kinemetrics,FBA-ES-T-BASALT,BASALT,1278,MNZS,20,38,,0,0,2013-03-15T00:00:00Z,2014-02-26T22:00:00Z
Kinemetrics,FBA-ES-T-BASALT,BASALT,1278,MNGS,20,63,,0,0,2014-05-06T02:30:00Z,2015-09-01T00:00:00Z
Kinemetrics,FBA-ES-T-BASALT,BASALT,1278,GVZ,20,0,,0,0,2015-10-16T21:05:00Z,2019-06-17T19:55:00Z
Kinemetrics,FBA-ES-T-BASALT,BASALT,1279,MENS,20,150,,0,0,2012-07-16T23:15:00Z,2013-03-14T02:00:00Z
Kinemetrics,FBA-ES-T-BASALT,BASALT,1279,WHAS,20,0,,0,0,2013-04-17T21:00:03Z,2014-07-16T21:00:00Z
Kinemetrics,FBA-ES-T-BASALT,BASALT,1279,TOKS,20,180,,0,0,2014-07-28T01:30:00Z,2015-04-15T00:00:00Z
Kinemetrics,FBA-ES-T-BASALT,BASALT,1279,NEWS,20,180,,0,0,2015-11-23T03:05:00Z,2022-01-13T23:44:00Z
Kinemetrics,FBA-ES-T-BASALT,BASALT,1280,MTHZ,20,0,,0,0,2012-12-12T00:10:00Z,2013-08-10T03:00:00Z
Kinemetrics,FBA-ES-T-BASALT,BASALT,1280,KHLS,20,225,,0,0,2013-10-31T23:10:00Z,2023-12-12T21:30:00Z
Kinemetrics,FBA-ES-T-BASALT,BASALT,1281,MRZ,21,0,,0,0,2012-07-17T01:05:00Z,2012-10-02T00:00:00Z
Kinemetrics,FBA-ES-T-BASALT,BASALT,1281,WVZ,21,0,,0,0,2012-11-06T00:10:00Z,2013-06-12T00:00:00Z
Kinemetrics,FBA-ES-T-BASALT,BASALT,1281,NNZ,21,0,,0,0,2013-07-16T00:10:00Z,2015-07-02T21:20:00Z
Kinemetrics,FBA-ES-T-BASALT,BASALT,1281,WVZ,21,0,,0,0,2016-07-14T03:15:00Z,2019-06-07T02:30:00Z
