Station,Location,Band,Source,Sampling Rate,Axial,Reversed,Triggered,Start Date,End Date
TROB,26,B,N,50,XYZ,false,false,2013-08-02T00:00:00Z,2019-12-16T00:00:00Z
TROB,26,H,N,200,XYZ,false,true,2013-08-02T00:00:00Z,2019-12-16T00:00:00Z
TROB,26,H,N,200,XYZ,false,false,2019-12-16T00:00:01Z,2025-02-22T02:10:00Z
TROB,26,H,N,200,true,false,false,2025-03-05T00:58:00Z,9999-01-01T00:00:00Z
TROB,27,B,N,50,XYZ,false,false,2013-08-02T00:00:00Z,2019-12-16T00:00:00Z
TROB,27,H,N,200,XYZ,false,true,2013-08-02T00:00:00Z,2019-12-16T00:00:00Z
TROB,27,H,N,200,XYZ,false,false,2019-12-16T00:00:01Z,2025-02-22T02:10:00Z
TROB,27,H,N,200,true,false,false,2025-03-05T00:58:00Z,9999-01-01T00:00:00Z
TROB,28,B,N,50,XYZ,false,false,2013-08-02T00:00:00Z,2019-12-16T00:00:00Z
TROB,28,H,N,200,XYZ,false,true,2013-08-02T00:00:00Z,2019-12-16T00:00:00Z
TROB,28,H,N,200,XYZ,false,false,2019-12-16T00:00:01Z,2025-02-22T02:10:00Z
TROB,28,H,N,200,true,false,false,2025-03-05T00:58:00Z,9999-01-01T00:00:00Z
TRTS,20,B,N,50,true,false,false,2012-02-10T00:00:10Z,2020-06-16T00:00:00Z
TRTS,20,H,N,200,true,false,true,2012-02-10T00:00:10Z,9999-01-01T00:00:00Z
TRVZ,10,L,H,1,false,false,false,2009-04-14T22:00:00Z,9999-01-01T00:00:00Z
TRVZ,10,E,H,100,false,false,false,2005-03-16T01:00:00Z,2009-04-14T21:30:00Z
TRVZ,10,H,H,100,false,false,false,2009-04-14T22:00:00Z,9999-01-01T00:00:00Z
TRVZ,30,L,D,1,false,false,false,2009-04-14T22:15:00Z,9999-01-01T00:00:00Z
TRVZ,30,H,D,100,false,false,false,2009-04-14T22:15:00Z,9999-01-01T00:00:00Z
TRVZ,31,L,D,1,false,false,false,2024-11-26T23:09:00Z,9999-01-01T00:00:00Z
TRVZ,31,H,D,100,false,false,false,2024-11-26T23:09:00Z,9999-01-01T00:00:00Z
TRWZ,10,E,H,100,false,false,false,2005-06-22T00:00:00Z,9999-01-01T00:00:00Z
TRWZ,20,H,N,200,false,false,false,2023-11-23T21:52:00Z,9999-01-01T00:00:00Z
TSFS,20,B,N,50,true,false,false,2014-09-22T04:24:00Z,2020-06-16T00:00:00Z
TSFS,20,H,N,200,true,false,true,2002-10-10T04:00:00Z,9999-01-01T00:00:00Z
TSZ,10,V,H,0.1,false,false,false,2004-01-26T00:00:00Z,2013-12-31T00:00:00Z
TSZ,10,L,H,1,false,false,false,2004-01-26T00:00:00Z,9999-01-01T00:00:00Z
TSZ,10,H,H,100,false,false,false,2004-01-26T00:00:00Z,9999-01-01T00:00:00Z
TSZ,20,H,N,200,false,false,true,2004-01-26T00:00:00Z,2013-07-01T23:00:00Z
TSZ,21,B,N,50,false,false,false,2013-07-02T21:54:34Z,2020-06-16T00:00:00Z
TSZ,21,H,N,200,false,false,true,2013-07-02T21:54:34Z,2020-02-08T23:59:59Z
TSZ,21,H,N,200,false,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
TTHS,20,B,N,50,true,false,false,2015-06-03T00:03:00Z,2020-06-16T00:00:00Z
TTHS,20,H,N,200,true,false,true,2001-11-28T00:00:00Z,9999-01-01T00:00:00Z
TTTV,10,S,H,50,false,false,true,1995-01-10T16:31:00Z,1995-01-20T19:28:00Z
TTTZ,10,L,H,1,false,false,false,2023-01-16T22:27:00Z,9999-01-01T00:00:00Z
TTTZ,10,H,H,100,false,false,false,2023-01-16T22:27:00Z,9999-01-01T00:00:00Z
TUDS,20,B,N,50,true,false,false,2016-02-12T00:00:05Z,2020-06-16T00:00:00Z
TUDS,20,H,N,200,true,false,true,2004-09-01T00:00:00Z,2020-11-18T20:37:00Z
TUDS,20,H,N,200,true,false,false,2020-11-30T23:38:00Z,9999-01-01T00:00:00Z
TUHS,20,B,N,50,true,false,false,2014-08-05T03:30:00Z,2020-06-16T00:00:00Z
TUHS,20,H,N,200,true,false,true,2002-09-27T00:00:00Z,9999-01-01T00:00:00Z
TUKC,10,H,H,100,false,false,false,2001-02-25T02:59:00Z,2001-06-24T18:44:00Z
TURV,10,S,H,50,false,false,true,1995-10-01T11:08:00Z,1996-01-08T22:57:00Z
TUVZ,10,E,H,100,false,false,false,2004-06-01T21:00:00Z,9999-01-01T00:00:00Z
TUWZ,10,E,H,100,false,false,false,2004-05-05T00:00:00Z,9999-01-01T00:00:00Z
TUWZ,20,B,N,50,false,false,false,2016-12-07T00:00:05Z,2020-06-16T00:00:00Z
TUWZ,20,H,N,200,false,false,true,2016-12-07T00:00:05Z,2020-01-28T00:00:00Z
TUWZ,20,H,N,200,false,false,false,2020-01-29T00:00:00Z,9999-01-01T00:00:00Z
TUZ,10,V,H,0.1,false,false,false,2003-09-10T00:00:00Z,2010-12-31T00:00:00Z
TUZ,10,L,H,1,false,false,false,2003-09-10T00:00:00Z,9999-01-01T00:00:00Z
TUZ,10,S,H,50,false,false,true,1991-04-04T17:54:00Z,2003-09-09T20:46:00Z
TUZ,10,H,H,100,false,false,false,2003-09-10T00:00:00Z,9999-01-01T00:00:00Z
TUZ,20,B,N,50,false,false,false,2010-02-05T23:00:01Z,2015-10-27T05:00:00Z
TUZ,20,H,N,200,false,false,true,2003-09-10T00:00:00Z,2015-10-27T05:00:00Z
TUZ,21,B,N,50,false,false,false,2015-10-27T05:05:00Z,2020-06-16T00:00:00Z
TUZ,21,H,N,200,false,false,true,2015-10-27T05:05:00Z,2020-02-08T23:59:59Z
TUZ,21,H,N,200,false,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
TWAS,20,B,N,50,true,false,false,2015-03-02T23:18:25Z,2020-06-16T00:00:00Z
TWAS,20,H,N,200,true,false,true,2002-07-04T00:00:00Z,2020-02-08T23:59:59Z
TWAS,20,H,N,200,true,false,false,2020-02-09T00:00:00Z,2025-04-16T00:26:00Z
TWGZ,10,E,H,100,false,false,false,2009-12-09T12:05:00Z,9999-01-01T00:00:00Z
TWKH,10,S,H,50,false,false,true,1994-02-11T05:15:00Z,1994-03-24T16:44:00Z
TWVZ,10,L,H,1,false,false,false,2025-05-13T23:24:00Z,9999-01-01T00:00:00Z
TWVZ,10,E,H,100,false,false,false,2004-05-18T02:00:00Z,2025-05-13T21:39:00Z
TWVZ,10,H,H,100,false,false,false,2025-05-13T23:24:00Z,9999-01-01T00:00:00Z
UHCS,20,B,N,50,true,false,false,2015-04-01T21:15:00Z,2020-06-16T00:00:00Z
UHCS,20,H,N,200,true,false,true,2001-10-26T00:00:00Z,9999-01-01T00:00:00Z
UHSS,20,B,N,50,true,false,false,2011-06-21T01:00:00Z,2020-06-16T00:00:00Z
UHSS,20,H,N,200,true,false,true,2011-06-21T01:00:00Z,2020-02-08T23:59:59Z
UHSS,20,H,N,200,true,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
UNK,10,S,H,50,false,false,true,1991-01-29T23:15:00Z,1991-02-04T20:42:00Z
UPKZ,10,L,H,1,true,false,false,2025-11-27T03:26:00Z,9999-01-01T00:00:00Z
UPKZ,10,H,H,100,true,false,false,2025-11-27T03:26:00Z,9999-01-01T00:00:00Z
URZ,10,V,H,0.1,true,false,false,2001-05-21T00:00:00Z,2014-12-31T00:00:00Z
URZ,10,L,H,1,true,false,false,2001-05-21T00:00:00Z,9999-01-01T00:00:00Z
URZ,10,H,H,100,true,false,false,2001-05-21T00:00:00Z,9999-01-01T00:00:00Z
URZ,11,S,H,50,false,false,true,1990-10-09T06:44:00Z,2001-12-20T06:52:00Z
URZ,11,E,H,100,false,false,false,2025-11-01T01:54:00Z,9999-01-01T00:00:00Z
URZ,20,B,N,50,false,false,false,2014-05-27T00:02:00Z,2020-06-16T00:00:00Z
URZ,20,H,N,200,false,false,true,2001-05-21T00:00:00Z,2020-02-08T23:59:59Z
URZ,20,H,N,200,false,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
UTKS,20,B,N,50,true,false,false,2015-05-05T01:10:00Z,2020-06-16T00:00:00Z
UTKS,20,H,N,200,true,false,true,2008-09-09T11:21:00Z,9999-01-01T00:00:00Z
UTU,10,E,H,100,false,false,false,2006-02-11T00:00:01Z,2024-07-02T22:47:00Z
UTU,13,L,H,1,false,false,false,2024-07-03T00:26:00Z,9999-01-01T00:00:00Z
UTU,13,H,H,100,false,false,false,2024-07-03T00:26:00Z,9999-01-01T00:00:00Z
VEGH,10,S,H,50,false,false,true,2005-05-04T13:23:00Z,2005-05-28T01:53:00Z
VERM,10,S,H,50,false,false,true,1994-03-03T04:20:00Z,1994-03-11T13:07:00Z
VRZ,10,V,H,0.1,false,false,false,2003-11-26T00:00:00Z,2014-12-31T00:00:00Z
VRZ,10,L,H,1,false,false,false,2003-11-26T00:00:00Z,9999-01-01T00:00:00Z
VRZ,10,H,H,100,false,false,false,2003-11-26T00:00:00Z,9999-01-01T00:00:00Z
VRZ,20,H,N,200,false,false,true,2003-11-26T00:00:00Z,2014-03-19T00:00:00Z
VRZ,21,B,N,50,true,false,false,2014-03-19T03:00:00Z,2020-06-16T00:00:00Z
VRZ,21,H,N,200,true,false,true,2014-03-19T03:00:00Z,2020-02-09T21:30:00Z
VRZ,21,H,N,200,true,false,false,2020-02-09T21:40:00Z,2022-02-08T20:55:00Z
VRZ,21,H,N,200,false,false,false,2022-02-09T01:57:00Z,9999-01-01T00:00:00Z
VUWB,21,B,N,50,XYZ,false,false,2009-04-15T00:01:00Z,2019-12-16T00:00:00Z
VUWB,21,H,N,200,true,false,false,2009-04-15T00:01:00Z,2011-08-05T23:00:00Z
VUWB,21,H,N,200,XYZ,false,false,2011-08-06T23:00:00Z,2023-11-26T23:00:00Z
VUWB,21,H,N,200,true,false,false,2023-12-13T01:00:00Z,9999-01-01T00:00:00Z
VUWB,22,B,N,50,XYZ,false,false,2009-04-15T00:01:00Z,2019-12-16T00:00:00Z
VUWB,22,H,N,200,true,false,false,2009-04-15T00:01:00Z,2011-08-05T23:00:00Z
VUWB,22,H,N,200,XYZ,false,false,2011-08-06T23:00:00Z,2023-11-26T23:00:00Z
VUWB,22,H,N,200,true,false,false,2023-12-13T01:00:00Z,9999-01-01T00:00:00Z
VUWB,23,B,N,50,XYZ,false,false,2009-04-15T00:01:00Z,2019-12-16T00:00:00Z
VUWB,23,H,N,200,true,false,false,2009-04-15T00:01:00Z,2011-08-05T23:00:00Z
VUWB,23,H,N,200,XYZ,false,false,2011-08-06T23:00:00Z,2023-11-26T23:00:00Z
VUWB,23,H,N,200,true,false,false,2023-12-13T01:00:00Z,9999-01-01T00:00:00Z
VUWB,24,B,N,50,XYZ,false,false,2009-04-15T00:00:04Z,2019-12-16T00:00:00Z
VUWB,24,H,N,200,true,false,false,2009-04-15T00:01:00Z,2011-08-05T23:00:00Z
VUWB,24,H,N,200,XYZ,false,false,2011-08-06T23:00:00Z,2023-11-26T23:00:00Z
VUWB,24,H,N,200,true,false,false,2023-12-13T01:00:00Z,9999-01-01T00:00:00Z
VUWB,25,B,N,50,XYZ,false,false,2009-04-15T00:00:03Z,2019-12-16T00:00:00Z
VUWB,25,H,N,200,true,false,false,2009-04-15T00:01:00Z,2011-08-05T23:00:00Z
VUWB,25,H,N,200,XYZ,false,false,2011-08-06T23:00:00Z,2023-11-26T23:00:00Z
VUWB,25,H,N,200,true,false,false,2023-12-13T01:00:00Z,9999-01-01T00:00:00Z
VUWB,26,B,N,50,XYZ,false,false,2009-04-15T00:00:03Z,2019-12-16T00:00:00Z
VUWB,26,H,N,200,true,false,false,2009-04-15T00:01:00Z,2011-08-05T23:00:00Z
VUWB,26,H,N,200,XYZ,false,false,2011-08-06T23:00:00Z,2023-11-26T23:00:00Z
VUWB,26,H,N,200,true,false,false,2023-12-13T01:00:00Z,9999-01-01T00:00:00Z
VUWB,27,B,N,50,XYZ,false,false,2009-04-15T00:00:03Z,2019-12-16T00:00:00Z
VUWB,27,H,N,200,true,false,false,2009-04-15T00:01:00Z,2011-08-05T23:00:00Z
VUWB,27,H,N,200,XYZ,false,false,2011-08-06T23:00:00Z,2023-11-26T23:00:00Z
VUWB,27,H,N,200,true,false,false,2023-12-13T01:00:00Z,9999-01-01T00:00:00Z
VUWB,28,B,N,50,XYZ,false,false,2009-04-15T00:01:00Z,2019-12-16T00:00:00Z
VUWB,28,H,N,200,true,false,false,2009-04-15T00:01:00Z,2011-08-05T23:00:00Z
VUWB,28,H,N,200,XYZ,false,false,2011-08-06T23:00:00Z,2023-11-26T23:00:00Z
VUWB,28,H,N,200,true,false,false,2023-12-13T01:00:00Z,9999-01-01T00:00:00Z
VUWB,29,B,N,50,XYZ,false,false,2009-04-15T00:00:04Z,2019-12-16T00:00:00Z
VUWB,29,H,N,200,true,false,false,2009-04-15T00:01:00Z,2011-08-05T23:00:00Z
VUWB,29,H,N,200,XYZ,false,false,2011-08-06T23:00:00Z,2023-11-26T23:00:00Z
VUWB,29,H,N,200,true,false,false,2023-12-13T01:00:00Z,9999-01-01T00:00:00Z
VUWB,2A,B,N,50,XYZ,false,false,2009-04-15T00:00:03Z,2019-12-16T00:00:00Z
VUWB,2A,H,N,200,true,false,false,2009-04-15T00:01:00Z,2011-08-05T23:00:00Z
VUWB,2A,H,N,200,XYZ,false,false,2011-08-06T23:00:00Z,2023-11-26T23:00:00Z
VUWB,2A,H,N,200,true,false,false,2023-12-13T01:00:00Z,9999-01-01T00:00:00Z
VUWB,2B,B,N,50,XYZ,false,false,2009-04-15T00:00:03Z,2019-12-16T00:00:00Z
VUWB,2B,H,N,200,true,false,false,2009-04-15T00:01:00Z,2011-08-05T23:00:00Z
VUWB,2B,H,N,200,XYZ,false,false,2011-08-06T23:00:00Z,2023-11-26T23:00:00Z
VUWB,2B,H,N,200,true,false,false,2023-12-13T01:00:00Z,9999-01-01T00:00:00Z
VUWB,2C,B,N,50,XYZ,false,false,2009-04-15T00:00:03Z,2019-12-16T00:00:00Z
VUWB,2C,H,N,200,true,false,false,2009-04-15T00:01:00Z,2011-08-05T23:00:00Z
VUWB,2C,H,N,200,XYZ,false,false,2011-08-06T23:00:00Z,2023-11-26T23:00:00Z
VUWB,2C,H,N,200,true,false,false,2023-12-13T01:00:00Z,9999-01-01T00:00:00Z
VUWS,20,B,N,50,true,false,false,2011-07-06T02:30:00Z,2020-06-16T00:00:00Z
VUWS,20,H,N,200,true,false,true,2011-07-06T02:30:00Z,9999-01-01T00:00:00Z
WACZ,10,E,H,100,false,false,false,2013-04-03T05:00:00Z,9999-01-01T00:00:00Z
WAIA,10,S,H,50,false,false,true,1994-06-24T00:42:00Z,1994-07-01T05:04:00Z
WAIC,10,H,H,100,false,false,false,2001-01-16T11:53:00Z,2001-06-27T20:55:00Z
WAIM,10,S,H,50,false,false,true,1993-10-19T06:34:00Z,1994-03-12T01:55:00Z
WAIS,20,B,N,50,true,false,false,2015-05-27T00:00:30Z,2020-06-16T00:00:00Z
WAIS,20,H,N,200,true,false,true,2001-12-07T00:00:00Z,9999-01-01T00:00:00Z
WAKC,20,B,N,50,true,false,false,2010-03-25T02:58:00Z,2010-05-03T22:00:00Z
WAKC,20,B,N,50,true,false,false,2010-05-05T00:00:00Z,2020-07-20T22:06:00Z
WAKC,20,H,N,200,true,false,true,2005-11-14T01:00:02Z,2020-07-20T22:06:00Z
WAKC,20,H,N,200,true,false,false,2020-07-20T22:22:00Z,9999-01-01T00:00:00Z
WAKS,20,B,N,50,true,false,false,2014-11-27T00:00:05Z,2019-09-10T00:00:00Z
WAKS,20,B,N,50,false,false,false,2019-09-10T02:50:00Z,2020-06-16T00:00:00Z
WAKS,20,H,N,200,true,false,true,2003-06-25T04:00:00Z,2019-09-10T00:00:00Z
WAKS,20,H,N,200,false,false,false,2019-09-10T02:50:00Z,9999-01-01T00:00:00Z
WANA,10,S,H,50,false,false,true,1995-11-12T00:00:01Z,1996-04-19T04:49:59Z
WANS,20,B,N,50,true,false,false,2011-08-23T01:15:01Z,2020-06-16T00:00:00Z
WANS,20,H,N,200,true,false,true,2011-08-23T01:15:01Z,2020-02-08T23:59:59Z
WANS,20,H,N,200,true,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
WATZ,10,L,H,1,false,false,false,2024-08-07T02:02:00Z,9999-01-01T00:00:00Z
WATZ,10,E,H,100,false,false,false,2003-04-03T05:00:00Z,2024-08-07T01:58:00Z
WATZ,10,H,H,100,false,false,false,2024-08-07T02:02:00Z,9999-01-01T00:00:00Z
WAU,10,S,H,50,false,false,true,1990-02-12T03:34:00Z,1990-02-14T13:54:00Z
WAZ,10,V,H,0.1,false,false,false,2003-07-18T00:00:00Z,2013-12-31T00:00:00Z
WAZ,10,L,H,1,false,false,false,2003-07-18T00:00:00Z,9999-01-01T00:00:00Z
WAZ,10,H,H,100,false,false,false,2003-07-18T00:00:00Z,9999-01-01T00:00:00Z
WAZ,20,B,N,50,false,false,false,2013-12-22T00:10:00Z,2020-06-16T00:00:00Z
WAZ,20,H,N,200,false,false,true,2003-07-18T00:00:00Z,2020-07-07T02:02:00Z
WAZ,20,H,N,200,false,false,false,2020-07-07T02:20:00Z,9999-01-01T00:00:00Z
WBCS,20,B,N,50,true,false,false,2015-04-21T01:38:48Z,2020-06-16T00:00:00Z
WBCS,20,H,N,200,true,false,true,2002-04-16T00:00:00Z,9999-01-01T00:00:00Z
WBFS,20,B,N,50,true,false,false,2015-06-10T00:03:10Z,2020-06-16T00:00:00Z
WBFS,20,H,N,200,true,false,true,2002-01-27T00:30:00Z,9999-01-01T00:00:00Z
WBHS,20,B,N,50,true,false,false,2014-09-12T00:03:00Z,2020-06-16T00:00:00Z
WBHS,20,H,N,200,true,false,true,2002-06-18T00:00:00Z,2020-02-08T23:59:59Z
WBHS,20,H,N,200,true,false,false,2020-02-09T00:00:00Z,2022-05-18T07:28:00Z
WBHS,21,H,N,200,true,false,false,2023-01-17T23:15:00Z,2024-02-28T21:41:00Z
WBHS,21,H,N,200,false,false,false,2024-02-28T23:23:00Z,9999-01-01T00:00:00Z
WBR,10,S,H,50,false,false,true,1990-05-13T23:00:00Z,1990-05-17T14:00:00Z
WCDS,20,B,N,50,true,false,false,2014-08-06T23:30:10Z,2020-06-16T00:00:00Z
WCDS,20,H,N,200,true,false,true,2000-03-21T02:00:00Z,2020-02-08T23:59:59Z
WCDS,20,H,N,200,true,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
WCFS,20,B,N,50,true,false,false,2016-12-02T01:42:00Z,2018-03-15T22:30:00Z
WCFS,20,H,N,200,true,false,true,2016-12-02T01:42:00Z,2018-03-15T22:30:00Z
WCSS,20,B,N,50,true,false,false,2011-12-14T23:55:00Z,2020-06-16T00:00:00Z
WCSS,20,H,N,200,true,false,true,2011-12-14T23:55:00Z,2020-02-08T23:59:59Z
WCSS,20,H,N,200,true,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
WCZ,10,V,H,0.1,false,false,false,2003-08-26T00:00:00Z,2009-12-31T00:00:00Z
WCZ,10,L,H,1,false,false,false,2003-08-26T00:00:00Z,9999-01-01T00:00:00Z
WCZ,10,S,H,50,false,false,true,1990-10-13T22:56:00Z,1999-06-25T02:45:00Z
WCZ,10,H,H,100,false,false,false,2002-08-29T18:25:00Z,9999-01-01T00:00:00Z
WCZ,20,B,N,50,false,false,false,2009-10-16T00:00:12Z,2017-02-22T03:00:00Z
WCZ,20,H,N,200,false,false,true,2003-08-26T00:00:00Z,2017-02-22T03:00:00Z
WCZ,21,B,N,50,false,false,false,2017-02-22T03:05:00Z,2020-06-16T00:00:00Z
WCZ,21,H,N,200,false,false,true,2017-02-22T03:05:00Z,2020-02-08T23:59:59Z
WCZ,21,H,N,200,false,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
WDAS,20,B,N,50,true,false,false,2015-01-08T00:00:05Z,2020-06-16T00:00:00Z
WDAS,20,H,N,200,true,false,true,2004-06-22T04:00:00Z,2020-02-08T23:59:59Z
WDAS,20,H,N,200,true,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
WDFS,20,B,N,50,true,false,false,2014-12-16T00:00:05Z,2020-06-16T00:00:00Z
WDFS,20,H,N,200,true,false,true,2002-02-22T23:30:00Z,9999-01-01T00:00:00Z
WDPS,20,B,N,50,true,false,false,2014-11-26T00:00:10Z,2020-06-16T00:00:00Z
WDPS,20,H,N,200,true,false,true,1999-07-29T19:00:00Z,2020-02-08T23:59:59Z
WDPS,20,H,N,200,true,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
WEL,10,L,H,1,false,false,false,2008-12-18T01:15:00Z,9999-01-01T00:00:00Z
WEL,10,H,H,100,false,false,false,2008-12-18T01:15:00Z,9999-01-01T00:00:00Z
WEL,11,S,H,50,false,false,true,1994-11-25T23:58:00Z,1995-06-22T18:31:00Z
WEL,20,B,N,50,false,false,false,2008-12-18T01:00:01Z,2020-06-16T00:00:00Z
WEL,20,H,N,200,false,false,true,2008-12-18T01:00:01Z,2020-05-26T02:47:00Z
WEL,20,H,N,200,false,false,false,2020-05-26T03:24:00Z,9999-01-01T00:00:00Z
WEMS,20,B,N,50,true,false,false,2015-04-13T23:10:00Z,2020-06-16T00:00:00Z
WEMS,20,H,N,200,true,false,true,1999-05-13T00:00:00Z,9999-01-01T00:00:00Z
WFES,20,B,N,50,false,false,false,2016-12-13T01:20:00Z,2018-02-07T21:09:00Z
WFES,20,H,N,200,false,false,true,2016-12-13T01:20:00Z,2018-02-07T21:09:00Z
WFSS,20,B,N,50,true,false,false,2014-07-24T00:00:05Z,2020-06-16T00:00:00Z
WFSS,20,H,N,200,true,false,true,2008-09-17T05:20:00Z,2020-02-08T23:59:59Z
WFSS,20,H,N,200,true,false,false,2020-02-09T00:00:00Z,9999-01-01T00:00:00Z
WHAS,20,B,N,50,true,false,false,2012-04-20T00:05:00Z,2020-06-16T00:00:00Z
WHAS,20,H,N,200,true,false,true,2012-04-20T00:05:00Z,2022-02-02T09:20:00Z
WHAT,10,S,H,50,false,false,true,1993-04-12T23:09:00Z,1993-04-15T23:27:00Z
WHFS,20,B,N,50,true,false,false,2014-07-16T05:30:00Z,2019-09-04T00:25:00Z
WHFS,20,B,N,50,true,false,false,2020-02-18T19:26:00Z,2020-06-16T00:00:00Z
WHFS,20,H,N,200,true,false,true,2014-07-16T05:30:00Z,2019-09-04T00:25:00Z
WHFS,20,H,N,200,true,false,false,2019-09-04T04:00:00Z,2020-02-18T03:20:00Z
WHFS,20,H,N,200,true,false,false,2020-02-18T19:26:00Z,9999-01-01T00:00:00Z
WHHZ,10,E,H,100,false,false,false,2009-06-07T22:40:05Z,9999-01-01T00:00:00Z
WHRZ,10,E,H,100,false,false,false,2011-06-27T01:00:00Z,9999-01-01T00:00:00Z
WHSB,21,B,N,50,true,false,false,2009-04-15T00:00:03Z,2011-08-06T22:45:00Z
WHSB,21,B,N,50,XYZ,false,false,2011-08-06T22:49:00Z,2019-12-16T00:00:00Z
WHSB,21,H,N,200,true,false,false,2009-04-15T00:00:03Z,2011-08-06T22:45:00Z
WHSB,21,H,N,200,XYZ,false,false,2011-08-06T22:49:00Z,9999-01-01T00:00:00Z
WHSB,22,B,N,50,true,false,false,2009-04-15T00:00:03Z,2011-08-06T22:45:00Z
WHSB,22,B,N,50,XYZ,false,false,2011-08-06T22:49:00Z,2019-12-16T00:00:00Z
WHSB,22,H,N,200,true,false,false,2009-04-15T00:00:03Z,2011-08-06T22:45:00Z
WHSB,22,H,N,200,XYZ,false,false,2011-08-06T22:49:00Z,9999-01-01T00:00:00Z
WHSB,23,B,N,50,true,false,false,2009-04-15T00:00:04Z,2011-08-06T22:45:00Z
WHSB,23,B,N,50,XYZ,false,false,2011-08-06T22:49:00Z,2019-12-16T00:00:00Z
WHSB,23,H,N,200,true,false,false,2009-04-15T00:00:04Z,2011-08-06T22:45:00Z
WHSB,23,H,N,200,XYZ,false,false,2011-08-06T22:49:00Z,9999-01-01T00:00:00Z
WHSB,24,B,N,50,true,false,false,2009-04-15T00:00:04Z,2011-08-06T22:45:00Z
WHSB,24,B,N,50,XYZ,false,false,2011-08-06T22:49:00Z,2019-12-16T00:00:00Z
WHSB,24,H,N,200,true,false,false,2009-04-15T00:00:04Z,2011-08-06T22:45:00Z
WHSB,24,H,N,200,XYZ,false,false,2011-08-06T22:49:00Z,9999-01-01T00:00:00Z
WHSB,25,B,N,50,true,false,false,2009-04-15T00:00:04Z,2011-08-06T22:45:00Z
WHSB,25,B,N,50,XYZ,false,false,2011-08-06T22:49:00Z,2019-12-16T00:00:00Z
WHSB,25,H,N,200,true,false,false,2009-04-15T00:00:04Z,2011-08-06T22:45:00Z
WHSB,25,H,N,200,XYZ,false,false,2011-08-06T22:49:00Z,9999-01-01T00:00:00Z
WHSB,26,B,N,50,true,false,false,2009-04-15T00:00:04Z,2011-08-06T22:45:00Z
WHSB,26,B,N,50,XYZ,false,false,2011-08-06T22:49:00Z,2019-12-16T00:00:00Z
WHSB,26,H,N,200,true,false,false,2009-04-15T00:00:04Z,2011-08-06T22:45:00Z
WHSB,26,H,N,200,XYZ,false,false,2011-08-06T22:49:00Z,9999-01-01T00:00:00Z
WHSB,27,B,N,50,true,false,false,2009-04-15T00:00:04Z,2011-08-06T22:45:00Z
WHSB,27,B,N,50,XYZ,false,false,2011-08-06T22:49:00Z,2019-12-16T00:00:00Z
WHSB,27,H,N,200,true,false,false,2009-04-15T00:00:04Z,2011-08-06T22:45:00Z
WHSB,27,H,N,200,XYZ,false,false,2011-08-06T22:49:00Z,9999-01-01T00:00:00Z
WHSB,28,B,N,50,true,false,false,2009-04-15T00:00:04Z,2011-08-06T22:45:00Z
WHSB,28,B,N,50,XYZ,false,false,2011-08-06T22:49:00Z,2019-12-16T00:00:00Z
WHSB,28,H,N,200,true,false,false,2009-04-15T00:00:04Z,2011-08-06T22:45:00Z
WHSB,28,H,N,200,XYZ,false,false,2011-08-06T22:49:00Z,9999-01-01T00:00:00Z
WHSB,29,B,N,50,true,false,false,2009-04-15T00:00:04Z,2011-08-06T22:45:00Z
WHSB,29,B,N,50,XYZ,false,false,2011-08-06T22:49:00Z,2019-12-16T00:00:00Z
WHSB,29,H,N,200,true,false,false,2009-04-15T00:00:04Z,2011-08-06T22:45:00Z
WHSB,29,H,N,200,XYZ,false,false,2011-08-06T22:49:00Z,9999-01-01T00:00:00Z
WHSB,2A,B,N,50,true,false,false,2009-04-15T00:00:04Z,2011-08-06T22:45:00Z
WHSB,2A,B,N,50,XYZ,false,false,2011-08-06T22:49:00Z,2019-12-16T00:00:00Z
WHSB,2A,H,N,200,true,false,false,2009-04-15T00:00:04Z,2011-08-06T22:45:00Z
WHSB,2A,H,N,200,XYZ,false,false,2011-08-06T22:49:00Z,9999-01-01T00:00:00Z
WHSB,2B,B,N,50,true,false,false,2009-04-15T00:00:04Z,2011-08-06T22:45:00Z
WHSB,2B,B,N,50,XYZ,false,false,2011-08-06T22:49:00Z,2019-12-16T00:00:00Z
WHSB,2B,H,N,200,true,false,false,2009-04-15T00:00:04Z,2011-08-06T22:45:00Z
WHSB,2B,H,N,200,XYZ,false,false,2011-08-06T22:49:00Z,9999-01-01T00:00:00Z
WHSB,2C,B,N,50,true,false,false,2009-04-15T00:00:04Z,2011-08-06T22:45:00Z
WHSB,2C,B,N,50,XYZ,false,false,2011-08-06T22:49:00Z,2019-12-16T00:00:00Z
WHSB,2C,H,N,200,true,false,false,2009-04-15T00:00:04Z,2011-08-06T22:45:00Z
