Make,Model,Serial,Version,Start Date,End Date,Notes
Trimble Navigation Ltd.,TRIMBLE ALLOY,6428R40013,6.23,2025-07-24T23:49:08Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE ALLOY,6428R40014,6.23,2025-03-25T23:41:46Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE ALLOY,6428R40015,6.23,2025-09-25T02:00:08Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE ALLOY,6428R40018,6.14,2024-10-30T19:26:08Z,2025-03-05T03:23:55Z,
Trimble Navigation Ltd.,TRIMBLE ALLOY,6428R40018,6.23,2025-03-05T03:23:56Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE ALLOY,6428R40022,6.14,2024-10-23T20:36:02Z,2025-02-20T01:43:01Z,
Trimble Navigation Ltd.,TRIMBLE ALLOY,6428R40022,6.23,2025-02-20T01:43:02Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE ALLOY,6428R40026,6.14,2025-02-02T21:43:02Z,2025-02-24T22:24:56Z,
Trimble Navigation Ltd.,TRIMBLE ALLOY,6428R40026,6.23,2025-02-24T22:24:57Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE ALLOY,6428R40029,6.14,2024-11-06T02:01:02Z,2025-03-11T01:39:35Z,
Trimble Navigation Ltd.,TRIMBLE ALLOY,6428R40029,6.23,2025-03-11T01:39:36Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE ALLOY,6428R40034,6.14,2024-12-10T03:02:26Z,2025-03-05T03:48:03Z,
Trimble Navigation Ltd.,TRIMBLE ALLOY,6428R40034,6.23,2025-03-05T03:48:04Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE ALLOY,6428R40036,6.23,2025-06-22T22:05:46Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE ALLOY,6502R40008,6.23,2025-10-30T22:55:38Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE ALLOY,6502R40010,6.23,2025-07-31T02:27:08Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE ALLOY,6502R40016,6.23,2025-10-14T23:01:02Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE ALLOY,6502R40017,6.23,2025-10-15T01:40:38Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE ALLOY,6502R40060,6.23,2025-08-26T01:52:46Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE ALLOY,6502R40061,6.23,2025-09-18T22:45:56Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE ALLOY,6502R40065,6.23,2025-10-09T21:09:26Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE ALLOY,6502R40075,6.23,2025-11-27T00:30:16Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE ALLOY,6502R40077,6.23,2025-10-14T01:19:38Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE ALLOY,6502R40082,6.23,2025-07-28T23:03:02Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE ALLOY,6502R40083,6.23,2025-08-28T01:18:38Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE ALLOY,6502R40084,6.23,2025-08-27T04:12:14Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE ALLOY,6502R40092,6.23,2025-08-27T03:39:38Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR5,4737K07041,3.50,2008-02-28T00:00:00Z,2017-06-13T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR5,4737K07041,4.01,2017-06-13T00:00:01Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5014K66721,4.17A,2010-09-19T00:00:00Z,2012-03-29T21:30:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5014K66721,4.42,2012-03-29T21:50:00Z,2015-02-01T23:59:59Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5014K66721,4.85,2015-02-02T00:00:00Z,2016-05-08T22:43:27Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5014K66721,5.10,2016-05-08T22:43:28Z,2016-08-17T04:49:48Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5014K66721,5.14,2016-08-17T04:49:49Z,2016-12-20T03:54:37Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5014K66721,5.15,2016-12-20T03:54:38Z,2017-06-20T00:15:22Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5014K66721,5.22,2017-06-20T00:15:23Z,9999-01-01T00:00:00Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5014K66722,4.17A,2010-09-19T00:00:00Z,2015-02-26T21:25:37Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5014K66722,4.85,2015-02-26T21:25:38Z,2016-05-08T22:00:53Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5014K66722,5.10,2016-05-08T22:00:54Z,2016-08-15T05:23:37Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5014K66722,5.14,2016-08-15T05:23:38Z,2016-12-20T02:48:57Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5014K66722,5.15,2016-12-20T02:48:58Z,2018-05-17T21:15:37Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5014K66722,5.22,2018-05-17T21:15:38Z,9999-01-01T00:00:00Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5015K66760,4.17A,2010-09-19T00:00:00Z,2012-11-14T23:45:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5015K66760,4.46,2012-11-14T23:46:00Z,2015-08-24T17:25:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5015K66760,4.85,2015-08-24T17:25:01Z,2016-05-16T17:35:35Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5015K66760,5.10,2016-05-16T17:35:36Z,2016-09-17T18:16:45Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5015K66760,5.14,2016-09-17T18:16:46Z,2016-12-20T20:27:31Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5015K66760,5.15,2016-12-20T20:27:32Z,2018-01-10T04:57:55Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5015K66760,5.22,2018-01-10T04:57:56Z,9999-01-01T00:00:00Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5015K66761,4.17A,2010-09-19T00:00:00Z,2015-07-07T22:27:38Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5015K66761,4.81,2015-07-07T22:27:39Z,2016-04-27T23:43:26Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5015K66761,5.10,2016-04-27T23:43:27Z,2016-08-11T23:08:46Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5015K66761,5.14,2016-08-11T23:08:47Z,2016-12-19T22:41:18Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5015K66761,5.15,2016-12-19T22:41:19Z,2017-06-19T04:45:33Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5015K66761,5.22,2017-06-19T04:45:34Z,9999-01-01T00:00:00Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K66890,4.17A,2010-09-19T00:00:00Z,2012-10-07T22:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K66890,4.46,2012-10-07T22:20:00Z,2015-04-09T17:05:29Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K66890,4.81,2015-04-09T17:05:30Z,2015-09-09T15:25:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K66890,4.85,2015-09-09T15:25:01Z,2016-05-17T19:00:20Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K66890,5.10,2016-05-17T19:00:21Z,2016-09-17T20:13:26Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K66890,5.14,2016-09-17T20:13:27Z,2016-12-20T22:46:52Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K66890,5.15,2016-12-20T22:46:53Z,2018-01-10T08:46:44Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K66890,5.22,2018-01-10T08:46:45Z,9999-01-01T00:00:00Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K66900,4.17A,2010-09-19T00:00:00Z,2012-11-14T23:32:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K66900,4.46,2012-11-14T23:32:01Z,2015-08-24T15:25:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K66900,4.85,2015-08-24T15:25:01Z,2016-05-10T17:52:56Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K66900,5.10,2016-05-10T17:52:57Z,2016-09-17T17:44:38Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K66900,5.14,2016-09-17T17:44:39Z,2016-12-20T19:55:44Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K66900,5.15,2016-12-20T19:55:45Z,2018-01-10T04:19:51Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K66900,5.22,2018-01-10T04:19:52Z,9999-01-01T00:00:00Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K67013,4.17A,2010-09-19T00:00:00Z,2012-12-12T23:03:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K67013,4.46,2012-12-12T23:04:00Z,2015-08-11T17:25:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K67013,4.85,2015-08-11T17:25:01Z,2016-05-16T18:36:48Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K67013,5.10,2016-05-16T18:36:49Z,2016-09-17T18:48:19Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K67013,5.14,2016-09-17T18:48:20Z,2016-12-20T21:01:55Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K67013,5.15,2016-12-20T21:01:56Z,2018-01-10T05:31:30Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K67013,5.22,2018-01-10T05:31:31Z,9999-01-01T00:00:00Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K67014,4.17A,2010-09-19T00:00:00Z,2012-09-05T23:20:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K67014,4.46,2012-09-05T23:20:01Z,2015-01-05T03:10:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K67014,4.81,2015-01-05T03:12:00Z,2015-09-07T15:25:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K67014,4.85,2015-09-07T15:25:01Z,2016-05-16T18:25:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K67014,5.10,2016-05-16T18:25:01Z,2016-09-17T18:42:15Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K67014,5.14,2016-09-17T18:42:16Z,2016-12-20T20:55:45Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K67014,5.15,2016-12-20T20:55:46Z,2018-01-10T05:22:49Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K67014,5.22,2018-01-10T05:22:50Z,9999-01-01T00:00:00Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K67062,4.17A,2010-09-19T00:00:00Z,2015-02-26T22:39:28Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K67062,4.85,2015-02-26T22:39:29Z,2016-05-06T02:48:19Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K67062,5.10,2016-05-06T02:48:20Z,2016-08-15T04:55:50Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K67062,5.14,2016-08-15T04:55:51Z,2016-12-20T02:09:04Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K67062,5.15,2016-12-20T02:09:05Z,2017-06-19T22:59:10Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5016K67062,5.22,2017-06-19T22:59:11Z,9999-01-01T00:00:00Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5018K67247,4.17A,2010-09-19T00:00:00Z,2012-04-03T21:45:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5018K67247,4.46,2012-04-03T22:00:00Z,2015-08-23T15:25:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5018K67247,4.85,2015-08-23T15:25:01Z,2016-05-10T17:16:44Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5018K67247,5.10,2016-05-10T17:16:45Z,2016-09-15T10:06:35Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5018K67247,5.14,2016-09-15T10:06:36Z,2016-12-20T19:39:15Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5018K67247,5.15,2016-12-20T19:39:16Z,2018-01-10T04:06:55Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5018K67247,5.22,2018-01-10T04:06:56Z,9999-01-01T00:00:00Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5033K69573,4.17A,2010-09-19T00:00:00Z,2015-10-30T21:55:13Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5033K69573,4.85,2015-10-30T21:55:14Z,2016-07-21T00:18:52Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5033K69573,5.10,2016-07-21T00:18:53Z,2016-08-17T06:19:20Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5033K69573,5.14,2016-08-17T06:19:21Z,2016-12-20T04:51:16Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5033K69573,5.15,2016-12-20T04:51:17Z,2017-06-20T01:11:26Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5033K69573,5.22,2017-06-20T01:11:27Z,9999-01-01T00:00:00Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5033K69574,4.17A,2010-09-19T00:00:00Z,2012-10-17T23:16:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5033K69574,4.46,2012-10-17T23:17:00Z,2015-08-19T17:25:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5033K69574,4.85,2015-08-19T17:25:01Z,2016-05-17T18:11:17Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5033K69574,5.10,2016-05-17T18:11:18Z,2016-09-14T00:03:37Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5033K69574,5.14,2016-09-14T00:03:38Z,2016-12-20T22:21:25Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5033K69574,5.15,2016-12-20T22:21:26Z,2018-01-10T07:02:36Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5033K69574,5.22,2018-01-10T07:02:37Z,9999-01-01T00:00:00Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69668,4.17A,2010-09-19T00:00:00Z,2012-06-14T05:55:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69668,4.46,2012-06-14T05:58:00Z,2013-03-20T23:12:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69668,4.70,2013-03-20T23:13:00Z,2014-09-30T21:39:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69668,4.81,2014-09-30T21:39:45Z,2015-09-20T17:25:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69668,4.85,2015-09-20T17:25:01Z,2018-09-24T03:32:31Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69668,5.22,2018-09-24T03:32:32Z,9999-01-01T00:00:00Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69669,4.17A,2010-09-19T00:00:00Z,2014-10-22T23:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69669,4.81,2014-10-22T23:01:00Z,2015-09-07T17:25:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69669,4.85,2015-09-07T17:25:01Z,2016-05-17T18:48:58Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69669,5.10,2016-05-17T18:48:59Z,2016-09-17T20:08:10Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69669,5.14,2016-09-17T20:08:11Z,2016-12-20T22:40:56Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69669,5.15,2016-12-20T22:40:57Z,2018-01-10T08:40:15Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69669,5.22,2018-01-10T08:40:16Z,9999-01-01T00:00:00Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69671,4.17A,2010-09-19T00:00:00Z,2011-11-14T23:59:59Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69671,4.42,2011-11-15T00:00:00Z,2012-10-24T23:05:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69671,4.46,2012-10-24T23:05:01Z,2015-08-19T16:25:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69671,4.85,2015-08-19T16:25:01Z,2016-11-14T00:00:01Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69671,5.14,2016-11-14T00:00:02Z,2016-12-20T18:25:01Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69671,5.15,2016-12-20T18:25:02Z,2018-10-05T00:29:26Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69671,5.22,2018-10-05T00:29:27Z,9999-01-01T00:00:00Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69673,4.17A,2010-09-19T00:00:00Z,2015-09-17T01:59:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69673,4.85,2015-09-17T01:59:01Z,2016-08-02T23:21:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69673,5.10,2016-08-02T23:21:01Z,2016-08-24T22:53:05Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69673,5.14,2016-08-24T22:53:06Z,2018-07-24T23:41:23Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69673,5.22,2018-07-24T23:41:24Z,9999-01-01T00:00:00Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69674,4.17A,2010-09-19T00:00:00Z,2015-08-20T16:25:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69674,4.85,2015-08-20T16:25:01Z,2016-05-16T18:53:38Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69674,5.10,2016-05-16T18:53:39Z,2016-09-17T19:05:20Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69674,5.14,2016-09-17T19:05:21Z,2016-12-20T21:18:17Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69674,5.15,2016-12-20T21:18:18Z,2018-01-10T05:51:35Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69674,5.22,2018-01-10T05:51:36Z,9999-01-01T00:00:00Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69675,4.17A,2010-09-19T00:00:00Z,2015-08-02T17:25:53Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69675,4.85,2015-08-02T17:25:54Z,2016-05-16T18:08:34Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69675,5.10,2016-05-16T18:08:35Z,2016-09-17T18:32:15Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69675,5.14,2016-09-17T18:32:16Z,2016-12-20T20:45:31Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69675,5.15,2016-12-20T20:45:32Z,2017-07-16T23:30:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69675,5.22,2017-07-16T23:30:01Z,2020-11-03T00:27:07Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69675,5.45,2020-11-03T00:27:08Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69678,4.17A,2010-09-19T00:00:00Z,2012-10-31T23:15:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69678,4.46,2012-10-31T23:16:00Z,2015-08-23T17:25:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69678,4.85,2015-08-23T17:25:01Z,2016-05-16T17:56:42Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69678,5.10,2016-05-16T17:56:43Z,2016-09-17T18:26:58Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69678,5.14,2016-09-17T18:26:59Z,2016-12-20T20:39:39Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69678,5.15,2016-12-20T20:39:40Z,2018-01-10T05:09:24Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69678,5.22,2018-01-10T05:09:25Z,9999-01-01T00:00:00Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69679,4.17A,2010-09-19T00:00:00Z,2018-04-16T23:45:01Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69679,5.22,2018-04-16T23:45:02Z,9999-01-01T00:00:00Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69680,4.17A,2010-09-19T00:00:00Z,2015-02-26T11:14:27Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69680,4.81,2015-02-26T11:14:28Z,2016-04-28T21:36:30Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69680,5.10,2016-04-28T21:36:31Z,2016-08-15T05:18:09Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69680,5.14,2016-08-15T05:18:10Z,2016-12-20T02:43:14Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69680,5.15,2016-12-20T02:43:15Z,2017-06-19T23:21:41Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69680,5.22,2017-06-19T23:21:42Z,2020-06-28T22:13:40Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69680,5.45,2020-06-28T22:13:41Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69682,4.17A,2010-09-19T00:00:00Z,2013-05-02T00:19:59Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69682,4.70,2013-05-02T00:20:00Z,2015-09-20T16:25:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69682,4.85,2015-09-20T16:25:01Z,2016-04-12T17:11:32Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69682,5.10,2016-04-12T17:11:33Z,2016-09-17T18:55:46Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69682,5.14,2016-09-17T18:55:47Z,2016-12-20T21:08:02Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69682,5.15,2016-12-20T21:08:03Z,2018-01-10T05:39:31Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69682,5.22,2018-01-10T05:39:32Z,9999-01-01T00:00:00Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69683,4.17A,2010-09-19T00:00:00Z,2011-07-15T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69683,4.42,2011-07-15T00:00:01Z,2015-11-16T19:58:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69683,4.85,2015-11-16T19:58:01Z,2016-04-27T01:01:04Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69683,5.10,2016-04-27T01:01:05Z,2016-08-17T08:46:48Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69683,5.14,2016-08-17T08:46:49Z,2016-12-20T07:50:36Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69683,5.15,2016-12-20T07:50:37Z,2017-06-20T06:41:24Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69683,5.22,2017-06-20T06:41:25Z,2019-02-05T23:45:49Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69683,5.35,2019-02-05T23:45:50Z,2020-08-19T01:36:59Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69683,5.45,2020-08-19T01:37:00Z,9999-01-01T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69684,4.17A,2010-09-19T00:00:00Z,2016-03-22T22:47:32Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69684,5.10,2016-03-22T22:47:33Z,2016-08-17T09:00:08Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69684,5.14,2016-08-17T09:00:09Z,2016-12-20T08:04:04Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69684,5.15,2016-12-20T08:04:05Z,2017-06-20T06:48:40Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69684,5.22,2017-06-20T06:48:41Z,9999-01-01T00:00:00Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69688,4.17A,2010-09-19T00:00:00Z,2014-10-01T21:30:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69688,4.81,2014-10-01T21:31:00Z,2016-04-28T22:10:06Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69688,5.10,2016-04-28T22:10:07Z,2016-08-16T05:42:08Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69688,5.14,2016-08-16T05:42:09Z,2016-12-20T13:52:51Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69688,5.15,2016-12-20T13:52:52Z,2017-06-20T15:15:32Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69688,5.22,2017-06-20T15:15:33Z,9999-01-01T00:00:00Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69694,4.17A,2010-09-19T00:00:00Z,2016-01-06T20:42:20Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69694,5.10,2016-01-06T20:42:21Z,2016-08-15T04:11:43Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69694,5.14,2016-08-15T04:11:44Z,2016-12-20T01:25:08Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69694,5.15,2016-12-20T01:25:09Z,2017-06-19T22:08:11Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69694,5.22,2017-06-19T22:08:12Z,9999-01-01T00:00:00Z,enable GPS-L5
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69695,4.17A,2010-09-19T00:00:00Z,2012-09-20T00:00:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69695,4.46,2012-09-20T00:01:00Z,2015-08-23T16:25:00Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69695,4.85,2015-08-23T16:25:01Z,2016-05-17T17:58:59Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69695,5.10,2016-05-17T17:59:00Z,2016-09-17T19:52:56Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69695,5.14,2016-09-17T19:52:57Z,2016-12-20T22:04:26Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69695,5.15,2016-12-20T22:04:27Z,2017-09-21T07:06:31Z,
Trimble Navigation Ltd.,TRIMBLE NETR9,5034K69695,5.22,2017-09-21T07:06:32Z,2020-06-28T22:28:20Z,enable GPS-L5
